invoice_id,customer_id,amount_usd,status,created_at,subscription_plan
INV-STRIPE-100313,CUST-5826,49.0,Failed,2025-03-07 00:00:00,Basic
INV-STRIPE-100314,CUST-8626,199.0,Paid,2025-04-26 00:00:00,Professional
INV-STRIPE-100315,CUST-5382,999.0,Paid,2025-03-12 00:00:00,Enterprise
INV-STRIPE-100316,CUST-6081,49.0,Paid,2025-02-21 00:00:00,Basic
INV-STRIPE-100317,CUST-9198,49.0,Paid,2025-04-18 00:00:00,Basic
INV-STRIPE-100318,CUST-7620,49.0,Paid,2025-12-05 00:00:00,Basic
INV-STRIPE-100319,CUST-8432,49.0,Paid,2025-01-09 00:00:00,Basic
INV-STRIPE-100320,CUST-6253,49.0,Refunded,2025-03-19 00:00:00,Basic
INV-STRIPE-100321,CUST-9500,999.0,Paid,2025-11-01 00:00:00,Enterprise
INV-STRIPE-100322,CUST-5038,199.0,Paid,2025-12-19 00:00:00,Professional
INV-STRIPE-100323,CUST-6303,199.0,Failed,2025-12-29 00:00:00,Professional
INV-STRIPE-100324,CUST-6466,49.0,Paid,2025-12-20 00:00:00,Basic
INV-STRIPE-100325,CUST-8717,49.0,Failed,2025-10-23 00:00:00,Basic
INV-STRIPE-100326,CUST-6255,49.0,Failed,2025-06-05 00:00:00,Basic
INV-STRIPE-100327,CUST-6613,49.0,Failed,2025-01-11 00:00:00,Basic
INV-STRIPE-100328,CUST-8000,199.0,Paid,2025-01-12 00:00:00,Professional
INV-STRIPE-100329,CUST-6880,49.0,Refunded,2025-10-03 00:00:00,Basic
INV-STRIPE-100330,CUST-6813,49.0,Paid,2025-01-22 00:00:00,Basic
INV-STRIPE-100331,CUST-9804,49.0,Paid,2025-07-02 00:00:00,Basic
INV-STRIPE-100332,CUST-7522,49.0,Refunded,2025-11-24 00:00:00,Basic
INV-STRIPE-100333,CUST-5516,199.0,Refunded,2025-06-13 00:00:00,Professional
INV-STRIPE-100334,CUST-8998,49.0,Paid,2025-09-09 00:00:00,Basic
INV-STRIPE-100335,CUST-8734,49.0,Paid,2025-05-22 00:00:00,Basic
INV-STRIPE-100336,CUST-7464,49.0,Paid,2025-03-23 00:00:00,Basic
INV-STRIPE-100337,CUST-7759,199.0,Paid,2025-10-05 00:00:00,Professional
INV-STRIPE-100338,CUST-9065,49.0,Paid,2025-09-24 00:00:00,Basic
INV-STRIPE-100339,CUST-8599,49.0,Paid,2025-11-26 00:00:00,Basic
INV-STRIPE-100340,CUST-8525,49.0,Paid,2025-02-02 00:00:00,Basic
INV-STRIPE-100341,CUST-5644,49.0,Paid,2025-05-13 00:00:00,Basic
INV-STRIPE-100342,CUST-8935,999.0,Paid,2025-04-14 00:00:00,Enterprise
INV-STRIPE-100343,CUST-7620,49.0,Failed,2025-11-05 00:00:00,Basic
INV-STRIPE-100344,CUST-7497,999.0,Refunded,2025-11-02 00:00:00,Enterprise
INV-STRIPE-100345,CUST-5500,49.0,Paid,2025-07-01 00:00:00,Basic
INV-STRIPE-100346,CUST-9708,49.0,Paid,2025-12-01 00:00:00,Basic
INV-STRIPE-100347,CUST-9502,199.0,Paid,2025-02-15 00:00:00,Professional
INV-STRIPE-100348,CUST-5424,199.0,Paid,2025-07-12 00:00:00,Professional
INV-STRIPE-100349,CUST-6518,999.0,Failed,2025-11-07 00:00:00,Enterprise
INV-STRIPE-100350,CUST-9686,49.0,Paid,2025-03-04 00:00:00,Basic
INV-STRIPE-100351,CUST-5915,999.0,Paid,2025-12-19 00:00:00,Enterprise
INV-STRIPE-100352,CUST-6448,999.0,Failed,2025-04-13 00:00:00,Enterprise
INV-STRIPE-100353,CUST-9310,199.0,Refunded,2025-11-15 00:00:00,Professional
INV-STRIPE-100354,CUST-6656,49.0,Paid,2025-02-19 00:00:00,Basic
INV-STRIPE-100355,CUST-9061,49.0,Paid,2025-06-09 00:00:00,Basic
INV-STRIPE-100356,CUST-5376,49.0,Paid,2025-05-16 00:00:00,Basic
INV-STRIPE-100357,CUST-6912,49.0,Paid,2025-02-09 00:00:00,Basic
INV-STRIPE-100358,CUST-5239,199.0,Failed,2025-09-09 00:00:00,Professional
INV-STRIPE-100359,CUST-5535,199.0,Paid,2025-04-27 00:00:00,Professional
INV-STRIPE-100360,CUST-7859,999.0,Failed,2025-06-04 00:00:00,Enterprise
INV-STRIPE-100361,CUST-9537,49.0,Paid,2025-11-30 00:00:00,Basic
INV-STRIPE-100362,CUST-7735,49.0,Failed,2025-11-28 00:00:00,Basic
INV-STRIPE-100363,CUST-5383,999.0,Refunded,2025-03-24 00:00:00,Enterprise
INV-STRIPE-100364,CUST-9819,49.0,Paid,2025-07-27 00:00:00,Basic
INV-STRIPE-100365,CUST-6706,49.0,Failed,2025-02-03 00:00:00,Basic
INV-STRIPE-100366,CUST-7557,49.0,Paid,2025-10-29 00:00:00,Basic
INV-STRIPE-100367,CUST-7488,199.0,Paid,2025-08-10 00:00:00,Professional
INV-STRIPE-100368,CUST-6216,999.0,Paid,2025-05-22 00:00:00,Enterprise
INV-STRIPE-100369,CUST-6478,999.0,Paid,2025-06-22 00:00:00,Enterprise
INV-STRIPE-100370,CUST-7471,49.0,Paid,2025-04-11 00:00:00,Basic
INV-STRIPE-100371,CUST-9693,49.0,Paid,2025-05-13 00:00:00,Basic
INV-STRIPE-100372,CUST-6327,199.0,Paid,2025-12-14 00:00:00,Professional
INV-STRIPE-100373,CUST-8578,49.0,Paid,2025-09-28 00:00:00,Basic
INV-STRIPE-100374,CUST-5061,49.0,Paid,2025-04-24 00:00:00,Basic
INV-STRIPE-100375,CUST-6974,199.0,Refunded,2025-11-22 00:00:00,Professional
INV-STRIPE-100376,CUST-6225,199.0,Refunded,2025-06-23 00:00:00,Professional
INV-STRIPE-100377,CUST-9873,49.0,Paid,2025-05-24 00:00:00,Basic
INV-STRIPE-100378,CUST-8035,199.0,Paid,2025-06-06 00:00:00,Professional
INV-STRIPE-100379,CUST-8443,199.0,Paid,2025-08-29 00:00:00,Professional
INV-STRIPE-100380,CUST-6209,199.0,Paid,2025-02-21 00:00:00,Professional
INV-STRIPE-100381,CUST-7998,49.0,Failed,2025-07-31 00:00:00,Basic
INV-STRIPE-100382,CUST-6540,49.0,Paid,2025-12-22 00:00:00,Basic
INV-STRIPE-100383,CUST-6434,49.0,Paid,2025-05-22 00:00:00,Basic
INV-STRIPE-100384,CUST-7879,999.0,Paid,2025-08-27 00:00:00,Enterprise
INV-STRIPE-100385,CUST-8422,199.0,Failed,2025-11-23 00:00:00,Professional
INV-STRIPE-100386,CUST-7448,199.0,Refunded,2025-06-23 00:00:00,Professional
INV-STRIPE-100387,CUST-5252,49.0,Refunded,2025-11-05 00:00:00,Basic
INV-STRIPE-100388,CUST-6597,999.0,Refunded,2025-03-29 00:00:00,Enterprise
INV-STRIPE-100389,CUST-8410,49.0,Paid,2025-12-20 00:00:00,Basic
INV-STRIPE-100390,CUST-8604,49.0,Paid,2025-09-19 00:00:00,Basic
INV-STRIPE-100391,CUST-9158,49.0,Paid,2025-10-07 00:00:00,Basic
INV-STRIPE-100392,CUST-8705,49.0,Refunded,2025-04-09 00:00:00,Basic
INV-STRIPE-100393,CUST-6292,199.0,Paid,2025-08-23 00:00:00,Professional
INV-STRIPE-100394,CUST-9340,49.0,Paid,2025-03-04 00:00:00,Basic
INV-STRIPE-100395,CUST-8442,49.0,Failed,2025-06-02 00:00:00,Basic
INV-STRIPE-100396,CUST-7788,199.0,Paid,2025-11-13 00:00:00,Professional
INV-STRIPE-100397,CUST-8085,999.0,Refunded,2025-05-18 00:00:00,Enterprise
INV-STRIPE-100398,CUST-9996,49.0,Paid,2025-10-13 00:00:00,Basic
INV-STRIPE-100399,CUST-9946,49.0,Failed,2025-10-08 00:00:00,Basic
INV-STRIPE-100400,CUST-8724,49.0,Failed,2025-11-05 00:00:00,Basic
INV-STRIPE-100401,CUST-8601,49.0,Paid,2025-01-22 00:00:00,Basic
INV-STRIPE-100402,CUST-8669,199.0,Paid,2025-08-06 00:00:00,Professional
INV-STRIPE-100403,CUST-7934,199.0,Paid,2025-05-07 00:00:00,Professional
INV-STRIPE-100404,CUST-5964,49.0,Paid,2025-10-25 00:00:00,Basic
INV-STRIPE-100405,CUST-8426,49.0,Paid,2025-11-12 00:00:00,Basic
INV-STRIPE-100406,CUST-7600,49.0,Paid,2025-08-14 00:00:00,Basic
INV-STRIPE-100407,CUST-6117,199.0,Paid,2025-09-21 00:00:00,Professional
INV-STRIPE-100408,CUST-8728,49.0,Paid,2025-03-03 00:00:00,Basic
INV-STRIPE-100409,CUST-9786,49.0,Failed,2025-12-10 00:00:00,Basic
INV-STRIPE-100410,CUST-9486,199.0,Paid,2025-06-09 00:00:00,Professional
INV-STRIPE-100411,CUST-6520,49.0,Refunded,2025-06-02 00:00:00,Basic
INV-STRIPE-100412,CUST-9949,49.0,Paid,2025-11-19 00:00:00,Basic
INV-STRIPE-100413,CUST-8734,999.0,Paid,2025-10-17 00:00:00,Enterprise
INV-STRIPE-100414,CUST-9670,999.0,Paid,2025-05-17 00:00:00,Enterprise
INV-STRIPE-100415,CUST-9440,49.0,Paid,2025-07-30 00:00:00,Basic
INV-STRIPE-100416,CUST-8430,199.0,Refunded,2025-10-16 00:00:00,Professional
INV-STRIPE-100417,CUST-8920,199.0,Refunded,2025-07-16 00:00:00,Professional
INV-STRIPE-100418,CUST-8573,199.0,Paid,2025-11-25 00:00:00,Professional
INV-STRIPE-100419,CUST-7969,999.0,Failed,2025-02-11 00:00:00,Enterprise
INV-STRIPE-100420,CUST-9359,49.0,Paid,2025-05-21 00:00:00,Basic
INV-STRIPE-100421,CUST-7102,49.0,Paid,2025-06-26 00:00:00,Basic
INV-STRIPE-100422,CUST-9800,49.0,Paid,2025-10-08 00:00:00,Basic
INV-STRIPE-100423,CUST-6097,199.0,Paid,2025-12-04 00:00:00,Professional
INV-STRIPE-100424,CUST-7220,49.0,Refunded,2025-09-12 00:00:00,Basic
INV-STRIPE-100425,CUST-9924,49.0,Refunded,2025-04-28 00:00:00,Basic
INV-STRIPE-100426,CUST-5617,199.0,Paid,2025-05-29 00:00:00,Professional
INV-STRIPE-100427,CUST-9198,999.0,Paid,2025-05-27 00:00:00,Enterprise
INV-STRIPE-100428,CUST-6141,49.0,Refunded,2025-01-06 00:00:00,Basic
INV-STRIPE-100429,CUST-7390,49.0,Failed,2025-04-22 00:00:00,Basic
INV-STRIPE-100430,CUST-5178,999.0,Paid,2025-11-23 00:00:00,Enterprise
INV-STRIPE-100431,CUST-8707,199.0,Paid,2025-02-07 00:00:00,Professional
INV-STRIPE-100432,CUST-9032,199.0,Paid,2025-10-18 00:00:00,Professional
INV-STRIPE-100433,CUST-7380,199.0,Refunded,2025-05-27 00:00:00,Professional
INV-STRIPE-100434,CUST-9946,49.0,Refunded,2025-04-05 00:00:00,Basic
INV-STRIPE-100435,CUST-5317,199.0,Paid,2025-02-07 00:00:00,Professional
INV-STRIPE-100436,CUST-7163,199.0,Failed,2025-05-10 00:00:00,Professional
INV-STRIPE-100437,CUST-6351,199.0,Paid,2025-08-11 00:00:00,Professional
INV-STRIPE-100438,CUST-5238,199.0,Paid,2025-08-10 00:00:00,Professional
INV-STRIPE-100439,CUST-6011,199.0,Paid,2025-03-11 00:00:00,Professional
INV-STRIPE-100440,CUST-6844,999.0,Paid,2025-04-06 00:00:00,Enterprise
INV-STRIPE-100441,CUST-7750,999.0,Paid,2025-08-08 00:00:00,Enterprise
INV-STRIPE-100442,CUST-5390,49.0,Paid,2025-08-05 00:00:00,Basic
INV-STRIPE-100443,CUST-6224,999.0,Paid,2025-10-28 00:00:00,Enterprise
INV-STRIPE-100444,CUST-8267,999.0,Refunded,2025-01-06 00:00:00,Enterprise
INV-STRIPE-100445,CUST-8758,49.0,Paid,2025-06-16 00:00:00,Basic
INV-STRIPE-100446,CUST-7511,49.0,Failed,2025-04-08 00:00:00,Basic
INV-STRIPE-100447,CUST-8305,49.0,Paid,2025-07-31 00:00:00,Basic
INV-STRIPE-100448,CUST-9016,49.0,Refunded,2025-08-06 00:00:00,Basic
INV-STRIPE-100449,CUST-9135,49.0,Failed,2025-12-12 00:00:00,Basic
INV-STRIPE-100450,CUST-8181,999.0,Paid,2025-10-22 00:00:00,Enterprise
INV-STRIPE-100451,CUST-7385,49.0,Failed,2025-12-31 00:00:00,Basic
INV-STRIPE-100452,CUST-7417,199.0,Paid,2025-11-25 00:00:00,Professional
INV-STRIPE-100453,CUST-8550,49.0,Paid,2025-05-16 00:00:00,Basic
INV-STRIPE-100454,CUST-9374,49.0,Refunded,2025-12-12 00:00:00,Basic
INV-STRIPE-100455,CUST-7288,49.0,Paid,2025-08-20 00:00:00,Basic
INV-STRIPE-100456,CUST-7040,999.0,Paid,2025-01-08 00:00:00,Enterprise
INV-STRIPE-100457,CUST-6620,49.0,Paid,2025-06-24 00:00:00,Basic
INV-STRIPE-100458,CUST-5734,199.0,Failed,2025-12-16 00:00:00,Professional
INV-STRIPE-100459,CUST-8556,999.0,Refunded,2025-12-12 00:00:00,Enterprise
INV-STRIPE-100460,CUST-6596,199.0,Paid,2025-03-16 00:00:00,Professional
INV-STRIPE-100461,CUST-7718,199.0,Paid,2025-07-23 00:00:00,Professional
INV-STRIPE-100462,CUST-9736,999.0,Paid,2025-12-19 00:00:00,Enterprise
INV-STRIPE-100463,CUST-6886,49.0,Failed,2025-02-08 00:00:00,Basic
INV-STRIPE-100464,CUST-6967,49.0,Failed,2025-02-21 00:00:00,Basic
INV-STRIPE-100465,CUST-9761,999.0,Refunded,2025-06-25 00:00:00,Enterprise
INV-STRIPE-100466,CUST-7671,999.0,Paid,2025-12-30 00:00:00,Enterprise
INV-STRIPE-100467,CUST-7078,49.0,Paid,2025-05-08 00:00:00,Basic
INV-STRIPE-100468,CUST-5000,49.0,Paid,2025-07-22 00:00:00,Basic
INV-STRIPE-100469,CUST-7275,999.0,Refunded,2025-04-10 00:00:00,Enterprise
INV-STRIPE-100470,CUST-5079,49.0,Paid,2025-12-24 00:00:00,Basic
INV-STRIPE-100471,CUST-7382,199.0,Failed,2025-03-31 00:00:00,Professional
INV-STRIPE-100472,CUST-9599,999.0,Refunded,2025-06-21 00:00:00,Enterprise
INV-STRIPE-100473,CUST-8961,49.0,Paid,2025-05-17 00:00:00,Basic
INV-STRIPE-100474,CUST-9923,199.0,Paid,2025-02-25 00:00:00,Professional
INV-STRIPE-100475,CUST-9909,49.0,Paid,2025-04-16 00:00:00,Basic
INV-STRIPE-100476,CUST-8633,49.0,Refunded,2025-01-01 00:00:00,Basic
INV-STRIPE-100477,CUST-8796,199.0,Paid,2025-07-21 00:00:00,Professional
INV-STRIPE-100478,CUST-8498,999.0,Refunded,2025-08-24 00:00:00,Enterprise
INV-STRIPE-100479,CUST-8042,49.0,Paid,2025-02-07 00:00:00,Basic
INV-STRIPE-100480,CUST-7400,49.0,Paid,2025-02-26 00:00:00,Basic
INV-STRIPE-100481,CUST-6132,49.0,Paid,2025-03-12 00:00:00,Basic
INV-STRIPE-100482,CUST-9221,49.0,Paid,2025-05-24 00:00:00,Basic
INV-STRIPE-100483,CUST-5562,999.0,Paid,2025-03-18 00:00:00,Enterprise
INV-STRIPE-100484,CUST-5340,49.0,Paid,2025-03-24 00:00:00,Basic
INV-STRIPE-100485,CUST-7455,199.0,Paid,2025-07-28 00:00:00,Professional
INV-STRIPE-100486,CUST-6181,49.0,Failed,2025-01-14 00:00:00,Basic
INV-STRIPE-100487,CUST-9308,49.0,Paid,2025-08-06 00:00:00,Basic
INV-STRIPE-100488,CUST-6624,199.0,Paid,2025-07-09 00:00:00,Professional
INV-STRIPE-100489,CUST-7724,199.0,Refunded,2025-02-19 00:00:00,Professional
INV-STRIPE-100490,CUST-6146,49.0,Refunded,2025-11-10 00:00:00,Basic
INV-STRIPE-100491,CUST-7649,999.0,Refunded,2025-07-21 00:00:00,Enterprise
INV-STRIPE-100492,CUST-9912,999.0,Refunded,2025-03-08 00:00:00,Enterprise
INV-STRIPE-100493,CUST-9803,49.0,Refunded,2025-08-09 00:00:00,Basic
INV-STRIPE-100494,CUST-8377,999.0,Paid,2025-12-23 00:00:00,Enterprise
INV-STRIPE-100495,CUST-7795,49.0,Paid,2025-10-04 00:00:00,Basic
INV-STRIPE-100496,CUST-9741,199.0,Refunded,2025-04-07 00:00:00,Professional
INV-STRIPE-100497,CUST-6245,49.0,Paid,2025-03-11 00:00:00,Basic
INV-STRIPE-100498,CUST-7138,999.0,Failed,2025-04-02 00:00:00,Enterprise
INV-STRIPE-100499,CUST-9646,999.0,Paid,2025-02-03 00:00:00,Enterprise
INV-STRIPE-100500,CUST-9981,49.0,Refunded,2025-10-20 00:00:00,Basic
INV-STRIPE-100501,CUST-6718,999.0,Paid,2025-09-03 00:00:00,Enterprise
INV-STRIPE-100502,CUST-8873,999.0,Failed,2025-03-19 00:00:00,Enterprise
INV-STRIPE-100503,CUST-6987,199.0,Failed,2025-06-30 00:00:00,Professional
INV-STRIPE-100504,CUST-5344,49.0,Paid,2025-08-03 00:00:00,Basic
INV-STRIPE-100505,CUST-6837,999.0,Paid,2025-03-04 00:00:00,Enterprise
INV-STRIPE-100506,CUST-6277,49.0,Paid,2025-05-26 00:00:00,Basic
INV-STRIPE-100507,CUST-7278,49.0,Paid,2025-03-13 00:00:00,Basic
INV-STRIPE-100508,CUST-9400,49.0,Paid,2025-12-29 00:00:00,Basic
INV-STRIPE-100509,CUST-7908,999.0,Refunded,2025-08-09 00:00:00,Enterprise
INV-STRIPE-100510,CUST-6034,199.0,Paid,2025-07-21 00:00:00,Professional
INV-STRIPE-100511,CUST-7653,49.0,Paid,2025-07-22 00:00:00,Basic
INV-STRIPE-100512,CUST-8932,999.0,Paid,2025-12-31 00:00:00,Enterprise
INV-STRIPE-100513,CUST-9590,49.0,Paid,2025-03-19 00:00:00,Basic
INV-STRIPE-100514,CUST-5988,199.0,Refunded,2025-06-29 00:00:00,Professional
INV-STRIPE-100515,CUST-5806,199.0,Paid,2025-10-11 00:00:00,Professional
INV-STRIPE-100516,CUST-5822,199.0,Paid,2025-05-07 00:00:00,Professional
INV-STRIPE-100517,CUST-7725,49.0,Paid,2025-06-20 00:00:00,Basic
INV-STRIPE-100518,CUST-5309,49.0,Failed,2025-06-27 00:00:00,Basic
INV-STRIPE-100519,CUST-7890,49.0,Refunded,2025-02-05 00:00:00,Basic
INV-STRIPE-100520,CUST-8792,49.0,Failed,2025-09-24 00:00:00,Basic
INV-STRIPE-100521,CUST-6995,49.0,Failed,2025-07-28 00:00:00,Basic
INV-STRIPE-100522,CUST-5830,49.0,Paid,2025-09-18 00:00:00,Basic
INV-STRIPE-100523,CUST-9963,49.0,Failed,2025-06-13 00:00:00,Basic
INV-STRIPE-100524,CUST-7997,49.0,Paid,2025-06-20 00:00:00,Basic
INV-STRIPE-100525,CUST-8101,49.0,Paid,2025-05-26 00:00:00,Basic
INV-STRIPE-100526,CUST-6476,49.0,Paid,2025-06-09 00:00:00,Basic
INV-STRIPE-100527,CUST-7596,999.0,Refunded,2025-10-05 00:00:00,Enterprise
INV-STRIPE-100528,CUST-9684,49.0,Paid,2025-12-21 00:00:00,Basic
INV-STRIPE-100529,CUST-5248,49.0,Refunded,2025-05-01 00:00:00,Basic
INV-STRIPE-100530,CUST-6916,49.0,Refunded,2025-07-02 00:00:00,Basic
INV-STRIPE-100531,CUST-9367,49.0,Paid,2025-04-23 00:00:00,Basic
INV-STRIPE-100532,CUST-8197,49.0,Paid,2025-12-11 00:00:00,Basic
INV-STRIPE-100533,CUST-8348,49.0,Paid,2025-11-15 00:00:00,Basic
INV-STRIPE-100534,CUST-5389,999.0,Paid,2025-10-18 00:00:00,Enterprise
INV-STRIPE-100535,CUST-9289,49.0,Paid,2025-12-12 00:00:00,Basic
INV-STRIPE-100536,CUST-8413,49.0,Refunded,2025-11-20 00:00:00,Basic
INV-STRIPE-100537,CUST-7157,199.0,Failed,2025-11-08 00:00:00,Professional
INV-STRIPE-100538,CUST-6863,999.0,Failed,2025-12-04 00:00:00,Enterprise
INV-STRIPE-100539,CUST-9367,199.0,Paid,2025-09-13 00:00:00,Professional
INV-STRIPE-100540,CUST-5357,999.0,Failed,2025-02-18 00:00:00,Enterprise
INV-STRIPE-100541,CUST-9361,49.0,Refunded,2025-02-04 00:00:00,Basic
INV-STRIPE-100542,CUST-9499,999.0,Refunded,2025-12-29 00:00:00,Enterprise
INV-STRIPE-100543,CUST-9357,199.0,Paid,2025-08-03 00:00:00,Professional
INV-STRIPE-100544,CUST-6770,49.0,Paid,2025-05-27 00:00:00,Basic
INV-STRIPE-100545,CUST-6334,49.0,Paid,2025-12-24 00:00:00,Basic
INV-STRIPE-100546,CUST-7438,999.0,Paid,2025-02-15 00:00:00,Enterprise
INV-STRIPE-100547,CUST-6224,49.0,Paid,2025-05-25 00:00:00,Basic
INV-STRIPE-100548,CUST-7442,199.0,Failed,2025-02-10 00:00:00,Professional
INV-STRIPE-100549,CUST-5517,199.0,Failed,2025-06-03 00:00:00,Professional
INV-STRIPE-100550,CUST-7011,49.0,Failed,2025-11-18 00:00:00,Basic
INV-STRIPE-100551,CUST-8005,49.0,Paid,2025-05-18 00:00:00,Basic
INV-STRIPE-100552,CUST-5438,49.0,Paid,2025-07-28 00:00:00,Basic
INV-STRIPE-100553,CUST-9362,999.0,Failed,2025-07-06 00:00:00,Enterprise
INV-STRIPE-100554,CUST-9488,49.0,Refunded,2025-05-26 00:00:00,Basic
INV-STRIPE-100555,CUST-8112,49.0,Refunded,2025-10-24 00:00:00,Basic
INV-STRIPE-100556,CUST-5433,999.0,Paid,2025-11-08 00:00:00,Enterprise
INV-STRIPE-100557,CUST-8256,199.0,Paid,2025-03-16 00:00:00,Professional
INV-STRIPE-100558,CUST-7036,49.0,Paid,2025-10-05 00:00:00,Basic
INV-STRIPE-100559,CUST-6211,199.0,Failed,2025-06-02 00:00:00,Professional
INV-STRIPE-100560,CUST-9273,49.0,Paid,2025-11-16 00:00:00,Basic
INV-STRIPE-100561,CUST-8687,49.0,Refunded,2025-03-17 00:00:00,Basic
INV-STRIPE-100562,CUST-6152,49.0,Paid,2025-06-27 00:00:00,Basic
INV-STRIPE-100563,CUST-5454,999.0,Paid,2025-08-06 00:00:00,Enterprise
INV-STRIPE-100564,CUST-6693,49.0,Paid,2025-02-09 00:00:00,Basic
INV-STRIPE-100565,CUST-5824,199.0,Paid,2025-03-24 00:00:00,Professional
INV-STRIPE-100566,CUST-5992,49.0,Paid,2025-12-15 00:00:00,Basic
INV-STRIPE-100567,CUST-7938,199.0,Paid,2025-05-27 00:00:00,Professional
INV-STRIPE-100568,CUST-7354,999.0,Paid,2025-08-25 00:00:00,Enterprise
INV-STRIPE-100569,CUST-8601,49.0,Paid,2025-04-28 00:00:00,Basic
INV-STRIPE-100570,CUST-5751,49.0,Paid,2025-08-20 00:00:00,Basic
INV-STRIPE-100571,CUST-6756,49.0,Failed,2025-09-05 00:00:00,Basic
INV-STRIPE-100572,CUST-7951,199.0,Paid,2025-11-04 00:00:00,Professional
INV-STRIPE-100573,CUST-8660,199.0,Paid,2025-02-25 00:00:00,Professional
INV-STRIPE-100574,CUST-8862,49.0,Paid,2025-01-17 00:00:00,Basic
INV-STRIPE-100575,CUST-6101,199.0,Paid,2025-08-25 00:00:00,Professional
INV-STRIPE-100576,CUST-6323,49.0,Paid,2025-02-18 00:00:00,Basic
INV-STRIPE-100577,CUST-5669,999.0,Paid,2025-02-27 00:00:00,Enterprise
INV-STRIPE-100578,CUST-7132,49.0,Paid,2025-04-26 00:00:00,Basic
INV-STRIPE-100579,CUST-6077,999.0,Paid,2025-05-12 00:00:00,Enterprise
INV-STRIPE-100580,CUST-8243,199.0,Paid,2025-04-05 00:00:00,Professional
INV-STRIPE-100581,CUST-7938,999.0,Paid,2025-02-03 00:00:00,Enterprise
INV-STRIPE-100582,CUST-9013,49.0,Paid,2025-07-17 00:00:00,Basic
INV-STRIPE-100583,CUST-5412,999.0,Refunded,2025-05-15 00:00:00,Enterprise
INV-STRIPE-100584,CUST-8851,199.0,Paid,2025-04-10 00:00:00,Professional
INV-STRIPE-100585,CUST-5438,999.0,Paid,2025-03-14 00:00:00,Enterprise
INV-STRIPE-100586,CUST-9295,199.0,Paid,2025-05-31 00:00:00,Professional
INV-STRIPE-100587,CUST-9547,199.0,Failed,2025-11-20 00:00:00,Professional
INV-STRIPE-100588,CUST-5860,49.0,Paid,2025-08-24 00:00:00,Basic
INV-STRIPE-100589,CUST-6059,49.0,Paid,2025-08-14 00:00:00,Basic
INV-STRIPE-100590,CUST-6405,999.0,Failed,2025-06-13 00:00:00,Enterprise
INV-STRIPE-100591,CUST-7176,199.0,Paid,2025-12-11 00:00:00,Professional
INV-STRIPE-100592,CUST-9102,49.0,Paid,2025-03-31 00:00:00,Basic
INV-STRIPE-100593,CUST-6570,49.0,Paid,2025-12-18 00:00:00,Basic
INV-STRIPE-100594,CUST-6918,199.0,Failed,2025-12-28 00:00:00,Professional
INV-STRIPE-100595,CUST-8817,49.0,Refunded,2025-06-20 00:00:00,Basic
INV-STRIPE-100596,CUST-5805,49.0,Paid,2025-01-01 00:00:00,Basic
INV-STRIPE-100597,CUST-5550,49.0,Failed,2025-12-23 00:00:00,Basic
INV-STRIPE-100598,CUST-8711,199.0,Refunded,2025-08-29 00:00:00,Professional
INV-STRIPE-100599,CUST-7309,199.0,Paid,2025-10-12 00:00:00,Professional
INV-STRIPE-100600,CUST-9324,49.0,Paid,2025-03-22 00:00:00,Basic
INV-STRIPE-100601,CUST-6565,199.0,Refunded,2025-05-11 00:00:00,Professional
INV-STRIPE-100602,CUST-5743,999.0,Paid,2025-10-26 00:00:00,Enterprise
INV-STRIPE-100603,CUST-5933,49.0,Failed,2025-06-28 00:00:00,Basic
INV-STRIPE-100604,CUST-6995,49.0,Paid,2025-09-03 00:00:00,Basic
INV-STRIPE-100605,CUST-6016,49.0,Paid,2025-07-17 00:00:00,Basic
INV-STRIPE-100606,CUST-5925,999.0,Paid,2025-03-31 00:00:00,Enterprise
INV-STRIPE-100607,CUST-5127,999.0,Paid,2025-09-14 00:00:00,Enterprise
INV-STRIPE-100608,CUST-7066,199.0,Failed,2025-09-20 00:00:00,Professional
INV-STRIPE-100609,CUST-5284,199.0,Failed,2025-05-13 00:00:00,Professional
INV-STRIPE-100610,CUST-8855,49.0,Failed,2025-10-04 00:00:00,Basic
INV-STRIPE-100611,CUST-8025,199.0,Paid,2025-08-31 00:00:00,Professional
INV-STRIPE-100612,CUST-6179,999.0,Paid,2025-04-11 00:00:00,Enterprise
INV-STRIPE-100613,CUST-9692,49.0,Refunded,2025-06-11 00:00:00,Basic
INV-STRIPE-100614,CUST-5593,49.0,Failed,2025-09-19 00:00:00,Basic
INV-STRIPE-100615,CUST-7195,999.0,Paid,2025-10-22 00:00:00,Enterprise
INV-STRIPE-100616,CUST-7238,199.0,Paid,2025-06-15 00:00:00,Professional
INV-STRIPE-100617,CUST-9143,999.0,Paid,2025-03-06 00:00:00,Enterprise
INV-STRIPE-100618,CUST-6964,999.0,Failed,2025-07-10 00:00:00,Enterprise
INV-STRIPE-100619,CUST-6012,49.0,Paid,2025-01-16 00:00:00,Basic
INV-STRIPE-100620,CUST-6882,199.0,Paid,2025-04-04 00:00:00,Professional
INV-STRIPE-100621,CUST-7697,49.0,Failed,2025-04-29 00:00:00,Basic
INV-STRIPE-100622,CUST-6445,999.0,Paid,2025-03-22 00:00:00,Enterprise
INV-STRIPE-100623,CUST-6535,49.0,Paid,2025-09-07 00:00:00,Basic
INV-STRIPE-100624,CUST-7782,49.0,Refunded,2025-06-01 00:00:00,Basic
INV-STRIPE-100625,CUST-8229,49.0,Paid,2025-05-13 00:00:00,Basic
